Date,SSN,F107
2014-01-09,120.0,184.0
2014-01-10,137.0,175.0
2014-01-11,142.0,166.0
2014-01-12,133.0,155.0
2014-01-13,117.0,143.0
2014-01-14,96.0,137.0
2014-01-15,93.0,126.0
2014-01-16,80.0,121.0
2014-01-17,74.0,128.0
2014-01-18,116.0,129.0
2014-01-19,110.0,127.0
2014-01-20,133.0,137.0
2014-01-21,129.0,146.0
2014-01-22,154.0,143.0
2014-01-23,146.0,136.0
2014-01-24,116.0,135.0
2014-01-25,100.0,133.0
2014-01-26,97.0,137.0
2014-01-27,76.0,143.0
2014-01-28,77.0,157.0
2014-01-29,94.0,156.0
2014-01-30,99.0,160.0
2014-01-31,93.0,165.0
2014-02-01,94.0,176.0
2014-02-02,118.0,189.0
2014-02-03,127.0,188.0
2014-02-04,144.0,188.0
2014-02-05,167.0,193.0
2014-02-06,171.0,191.0
2014-02-07,147.0,178.0
2014-02-08,147.0,171.0
2014-02-09,147.0,169.0
2014-02-10,137.0,161.0
2014-02-11,158.0,172.0
2014-02-12,161.0,160.0
2014-02-13,147.0,166.0
2014-02-14,130.0,166.0
2014-02-15,113.0,162.0
2014-02-16,103.0,153.0
2014-02-17,106.0,152.0
2014-02-18,127.0,151.0
2014-02-19,126.0,157.0
2014-02-20,133.0,156.0
2014-02-21,136.0,156.0
2014-02-22,146.0,163.0
2014-02-23,158.0,171.0
2014-02-24,153.0,170.0
2014-02-25,171.0,173.0
2014-02-26,207.0,178.0
2014-02-27,220.0,175.0
2014-02-28,196.0,170.0
2014-03-01,155.0,164.0
2014-03-02,158.0,161.0
2014-03-03,161.0,161.0
2014-03-04,141.0,158.0
2014-03-05,154.0,149.0
2014-03-06,127.0,148.0
2014-03-07,134.0,148.0
2014-03-08,116.0,141.0
2014-03-09,111.0,145.0
2014-03-10,113.0,151.0
2014-03-11,111.0,164.0
2014-03-12,132.0,147.0
2014-03-13,112.0,147.0
2014-03-14,109.0,143.0
2014-03-15,111.0,139.0
2014-03-16,122.0,165.0
2014-03-17,126.0,136.0
2014-03-18,136.0,138.0
2014-03-19,141.0,149.0
2014-03-20,139.0,151.0
2014-03-21,126.0,152.0
2014-03-22,146.0,154.0
2014-03-23,151.0,157.0
2014-03-24,137.0,158.0
2014-03-25,136.0,152.0
2014-03-26,112.0,153.0
2014-03-27,115.0,144.0
2014-03-28,122.0,146.0
2014-03-29,118.0,142.0
2014-03-30,101.0,148.0
2014-03-31,118.0,152.0
2014-04-01,96.0,153.0
2014-04-02,114.0,154.0
2014-04-03,133.0,153.0
2014-04-04,158.0,156.0
2014-04-05,135.0,142.0
2014-04-06,121.0,140.0
2014-04-07,114.0,139.0
2014-04-08,117.0,130.0
2014-04-09,94.0,136.0
2014-04-10,65.0,137.0
2014-04-11,61.0,135.0
2014-04-12,73.0,137.0
2014-04-13,80.0,150.0
2014-04-14,105.0,161.0
2014-04-15,145.0,183.0
2014-04-16,187.0,178.0
2014-04-17,199.0,152.0
2014-04-18,178.0,151.0
2014-04-19,178.0,157.0
2014-04-20,173.0,156.0
2014-04-21,150.0,158.0
2014-04-22,123.0,144.0
2014-04-23,85.0,136.0
2014-04-24,72.0,130.0
2014-04-25,57.0,124.0
2014-04-26,45.0,120.0
2014-04-27,77.0,118.0
2014-04-28,80.0,120.0
2014-04-29,77.0,120.0
2014-04-30,82.0,123.0
2014-05-01,88.0,125.0
2014-05-02,115.0,135.0
2014-05-03,123.0,132.0
2014-05-04,127.0,131.0
2014-05-05,142.0,139.0
2014-05-06,148.0,138.0
2014-05-07,120.0,145.0
2014-05-08,132.0,148.0
2014-05-09,139.0,152.0
2014-05-10,123.0,152.0
2014-05-11,150.0,164.0
2014-05-12,154.0,162.0
2014-05-13,133.0,159.0
2014-05-14,166.0,163.0
2014-05-15,156.0,152.0
2014-05-16,133.0,138.0
2014-05-17,151.0,133.0
2014-05-18,138.0,127.0
2014-05-19,102.0,116.0
2014-05-20,87.0,117.0
2014-05-21,85.0,113.0
2014-05-22,66.0,111.0
2014-05-23,91.0,116.0
2014-05-24,109.0,124.0
2014-05-25,109.0,113.0
2014-05-26,91.0,108.0
2014-05-27,78.0,105.0
2014-05-28,70.0,99.0
2014-05-29,48.0,102.0
2014-05-30,55.0,101.0
2014-05-31,57.0,103.0
2014-06-01,64.0,103.0
2014-06-02,62.0,105.0
2014-06-03,74.0,107.0
2014-06-04,64.0,105.0
2014-06-05,87.0,110.0
2014-06-06,119.0,133.0
2014-06-07,133.0,136.0
2014-06-08,142.0,148.0
2014-06-09,156.0,161.0
2014-06-10,162.0,166.0
2014-06-11,174.0,168.0
2014-06-12,197.0,174.0
2014-06-13,182.0,152.0
2014-06-14,137.0,143.0
2014-06-15,74.0,130.0
2014-06-16,84.0,116.0
2014-06-17,95.0,114.0
2014-06-18,120.0,110.0
2014-06-19,95.0,111.0
2014-06-20,80.0,102.0
2014-06-21,93.0,101.0
2014-06-22,90.0,94.0
2014-06-23,77.0,92.0
2014-06-24,40.0,93.0
2014-06-25,55.0,97.0
2014-06-26,67.0,100.0
2014-06-27,67.0,104.0
2014-06-28,71.0,114.0
2014-06-29,93.0,125.0
2014-06-30,132.0,140.0
2014-07-01,134.0,151.0
2014-07-02,145.0,169.0
2014-07-03,167.0,178.0
2014-07-04,172.0,187.0
2014-07-05,194.0,193.0
2014-07-06,185.0,201.0
2014-07-07,197.0,197.0
2014-07-08,183.0,201.0
2014-07-09,162.0,198.0
2014-07-10,161.0,177.0
2014-07-11,144.0,166.0
2014-07-12,119.0,145.0
2014-07-13,86.0,126.0
2014-07-14,62.0,109.0
2014-07-15,18.0,100.0
2014-07-16,10.0,92.0
2014-07-17,0.0,88.0
2014-07-18,15.0,88.0
2014-07-19,35.0,86.0
2014-07-20,35.0,87.0
2014-07-21,17.0,90.0
2014-07-22,39.0,92.0
2014-07-23,65.0,99.0
2014-07-24,62.0,104.0
2014-07-25,64.0,106.0
2014-07-26,58.0,116.0
2014-07-27,78.0,121.0
2014-07-28,109.0,132.0
2014-07-29,137.0,141.0
2014-07-30,122.0,151.0
2014-07-31,131.0,156.0
2014-08-01,165.0,168.0
2014-08-02,165.0,155.0
2014-08-03,153.0,151.0
2014-08-04,146.0,139.0
2014-08-05,128.0,139.0
2014-08-06,113.0,136.0
2014-08-07,123.0,136.0
2014-08-08,89.0,123.0
2014-08-09,83.0,113.0
2014-08-10,62.0,108.0
2014-08-11,69.0,104.0
2014-08-12,75.0,104.0
2014-08-13,79.0,102.0
2014-08-14,86.0,102.0
2014-08-15,107.0,113.0
2014-08-16,109.0,112.0
2014-08-17,116.0,115.0
2014-08-18,105.0,110.0
2014-08-19,93.0,110.0
2014-08-20,102.0,118.0
2014-08-21,120.0,128.0
2014-08-22,125.0,126.0
2014-08-23,150.0,132.0
2014-08-24,149.0,140.0
2014-08-25,116.0,151.0
2014-08-26,86.0,128.0
2014-08-27,95.0,122.0
2014-08-28,82.0,118.0
2014-08-29,66.0,120.0
2014-08-30,76.0,123.0
2014-08-31,82.0,124.0
2014-09-01,96.0,126.0
2014-09-02,110.0,136.0
2014-09-03,102.0,137.0
2014-09-04,120.0,146.0
2014-09-05,116.0,143.0
2014-09-06,142.0,157.0
2014-09-07,165.0,160.0
2014-09-08,154.0,163.0
2014-09-09,175.0,159.0
2014-09-10,169.0,174.0
2014-09-11,160.0,151.0
2014-09-12,126.0,152.0
2014-09-13,125.0,145.0
2014-09-14,104.0,139.0
2014-09-15,94.0,132.0
2014-09-16,114.0,132.0
2014-09-17,123.0,132.0
2014-09-18,82.0,120.0
2014-09-19,79.0,121.0
2014-09-20,80.0,119.0
2014-09-21,95.0,123.0
2014-09-22,101.0,135.0
2014-09-23,119.0,138.0
2014-09-24,108.0,144.0
2014-09-25,144.0,166.0
2014-09-26,165.0,170.0
2014-09-27,181.0,181.0
2014-09-28,193.0,181.0
2014-09-29,180.0,175.0
2014-09-30,178.0,162.0
2014-10-01,135.0,155.0
2014-10-02,126.0,149.0
2014-10-03,117.0,136.0
2014-10-04,105.0,127.0
2014-10-05,89.0,128.0
2014-10-06,68.0,130.0
2014-10-07,68.0,125.0
2014-10-08,74.0,126.0
2014-10-09,59.0,118.0
2014-10-10,36.0,120.0
2014-10-11,30.0,112.0
2014-10-12,30.0,110.0
2014-10-13,42.0,113.0
2014-10-14,74.0,132.0
2014-10-15,89.0,125.0
2014-10-16,70.0,138.0
2014-10-17,64.0,145.0
2014-10-18,61.0,172.0
2014-10-19,92.0,173.0
2014-10-20,110.0,204.0
2014-10-21,107.0,199.0
2014-10-22,123.0,216.0
2014-10-23,132.0,227.0
2014-10-24,138.0,217.0
2014-10-25,136.0,219.0
2014-10-26,132.0,216.0
2014-10-27,107.0,187.0
2014-10-28,101.0,167.0
2014-10-29,92.0,150.0
2014-10-30,102.0,140.0
2014-10-31,80.0,121.0
2014-11-01,90.0,119.0
2014-11-02,98.0,124.0
2014-11-03,112.0,125.0
2014-11-04,109.0,129.0
2014-11-05,137.0,145.0
2014-11-06,101.0,135.0
2014-11-07,106.0,145.0
2014-11-08,86.0,132.0
2014-11-09,75.0,131.0
2014-11-10,69.0,136.0
2014-11-11,89.0,142.0
2014-11-12,92.0,152.0
2014-11-13,112.0,153.0
2014-11-14,102.0,161.0
2014-11-15,111.0,160.0
2014-11-16,103.0,171.0
2014-11-17,99.0,167.0
2014-11-18,77.0,167.0
2014-11-19,65.0,169.0
2014-11-20,74.0,168.0
2014-11-21,75.0,162.0
2014-11-22,84.0,166.0
2014-11-23,78.0,173.0
2014-11-24,103.0,144.0
2014-11-25,117.0,169.0
2014-11-26,139.0,170.0
2014-11-27,152.0,187.0
2014-11-28,143.0,181.0
2014-11-29,157.0,177.0
2014-11-30,154.0,177.0
2014-12-01,141.0,168.0
2014-12-02,125.0,167.0
2014-12-03,115.0,154.0
2014-12-04,93.0,157.0
2014-12-05,65.0,136.0
2014-12-06,57.0,128.0
2014-12-07,57.0,131.0
2014-12-08,71.0,132.0
2014-12-09,69.0,139.0
2014-12-10,90.0,149.0
2014-12-11,104.0,147.0
2014-12-12,115.0,154.0
2014-12-13,140.0,159.0
2014-12-14,162.0,166.0
2014-12-15,166.0,169.0
2014-12-16,175.0,184.0
2014-12-17,178.0,198.0
2014-12-18,154.0,213.0
2014-12-19,175.0,215.0
2014-12-20,138.0,203.0
2014-12-21,137.0,205.0
2014-12-22,118.0,179.0
2014-12-23,115.0,165.0
2014-12-24,93.0,151.0
2014-12-25,97.0,145.0
2014-12-26,88.0,137.0
2014-12-27,91.0,134.0
2014-12-28,100.0,132.0
2014-12-29,94.0,131.0
2014-12-30,88.0,130.0
2014-12-31,88.0,133.0
2015-01-01,104.0,137.0
2015-01-02,122.0,145.0
2015-01-03,102.0,148.0
2015-01-04,105.0,149.0
2015-01-05,88.0,141.0
2015-01-06,89.0,141.0
2015-01-07,103.0,147.0
2015-01-08,99.0,157.0
2015-01-09,111.0,151.0
2015-01-10,106.0,151.0
2015-01-11,122.0,153.0
2015-01-12,124.0,158.0
2015-01-13,101.0,
2015-01-14,80.0,139.0
2015-01-15,59.0,131.0
2015-01-16,52.0,125.0
2015-01-17,40.0,122.0
2015-01-18,68.0,126.0
2015-01-19,66.0,127.0
2015-01-20,56.0,125.0
2015-01-21,43.0,124.0
2015-01-22,50.0,119.0
2015-01-23,60.0,120.0
2015-01-24,59.0,126.0
2015-01-25,62.0,126.0
2015-01-26,109.0,146.0
2015-01-27,126.0,155.0
2015-01-28,141.0,161.0
2015-01-29,146.0,170.0
2015-01-30,153.0,157.0
2015-01-31,138.0,155.0
2015-02-01,113.0,141.0
2015-02-02,93.0,143.0
2015-02-03,89.0,148.0
2015-02-04,96.0,149.0
2015-02-05,93.0,141.0
2015-02-06,89.0,144.0
2015-02-07,76.0,151.0
2015-02-08,84.0,157.0
2015-02-09,88.0,142.0
2015-02-10,84.0,139.0
2015-02-11,60.0,130.0
2015-02-12,51.0,127.0
2015-02-13,62.0,123.0
2015-02-14,53.0,119.0
2015-02-15,65.0,119.0
2015-02-16,41.0,118.0
2015-02-17,39.0,118.0
2015-02-18,87.0,122.0
2015-02-19,89.0,118.0
2015-02-20,64.0,118.0
2015-02-21,58.0,113.0
2015-02-22,43.0,119.0
2015-02-23,46.0,116.0
2015-02-24,44.0,113.0
2015-02-25,21.0,111.0
2015-02-26,22.0,112.0
2015-02-27,58.0,120.0
2015-02-28,60.0,126.0
2015-03-01,65.0,127.0
2015-03-02,52.0,130.0
2015-03-03,42.0,125.0
2015-03-04,37.0,124.0
2015-03-05,26.0,140.0
2015-03-06,35.0,127.0
2015-03-07,17.0,137.0
2015-03-08,28.0,124.0
2015-03-09,23.0,129.0
2015-03-10,27.0,120.0
2015-03-11,44.0,131.0
2015-03-12,56.0,126.0
2015-03-13,76.0,119.0
2015-03-14,55.0,115.0
2015-03-15,53.0,114.0
2015-03-16,46.0,117.0
2015-03-17,38.0,114.0
2015-03-18,41.0,114.0
2015-03-19,49.0,109.0
2015-03-20,20.0,112.0
2015-03-21,26.0,113.0
2015-03-22,81.0,122.0
2015-03-23,99.0,128.0
2015-03-24,108.0,133.0
2015-03-25,99.0,137.0
2015-03-26,105.0,136.0
2015-03-27,101.0,137.0
2015-03-28,81.0,145.0
2015-03-29,72.0,144.0
2015-03-30,51.0,133.0
2015-03-31,38.0,128.0
2015-04-01,43.0,124.0
2015-04-02,35.0,121.0
2015-04-03,35.0,119.0
2015-04-04,54.0,122.0
2015-04-05,55.0,122.0
2015-04-06,53.0,125.0
2015-04-07,51.0,111.0
2015-04-08,43.0,106.0
2015-04-09,47.0,111.0
2015-04-10,41.0,115.0
2015-04-11,59.0,122.0
2015-04-12,86.0,133.0
2015-04-13,103.0,141.0
2015-04-14,105.0,146.0
2015-04-15,96.0,154.0
2015-04-16,100.0,150.0
2015-04-17,117.0,149.0
2015-04-18,140.0,147.0
2015-04-19,137.0,151.0
2015-04-20,128.0,149.0
2015-04-21,127.0,153.0
2015-04-22,138.0,150.0
2015-04-23,117.0,140.0
2015-04-24,83.0,134.0
2015-04-25,69.0,125.0
2015-04-26,65.0,118.0
2015-04-27,47.0,107.0
2015-04-28,41.0,107.0
2015-04-29,30.0,104.0
2015-04-30,15.0,101.0
2015-05-01,19.0,99.0
2015-05-02,34.0,105.0
2015-05-03,44.0,111.0
2015-05-04,103.0,123.0
2015-05-05,104.0,127.0
2015-05-06,124.0,136.0
2015-05-07,145.0,111.0
2015-05-08,150.0,149.0
2015-05-09,139.0,154.0
2015-05-10,163.0,199.0
2015-05-11,163.0,163.0
2015-05-12,165.0,163.0
2015-05-13,172.0,157.0
2015-05-14,164.0,145.0
2015-05-15,124.0,136.0
2015-05-16,103.0,131.0
2015-05-17,89.0,119.0
2015-05-18,101.0,115.0
2015-05-19,77.0,110.0
2015-05-20,59.0,105.0
2015-05-21,50.0,101.0
2015-05-22,73.0,99.0
2015-05-23,72.0,97.0
2015-05-24,78.0,98.0
2015-05-25,67.0,96.0
2015-05-26,53.0,94.0
2015-05-27,14.0,95.0
2015-05-28,12.0,93.0
2015-05-29,33.0,92.0
2015-05-30,31.0,95.0
2015-05-31,29.0,94.0
2015-06-01,27.0,100.0
2015-06-02,44.0,101.0
2015-06-03,49.0,108.0
2015-06-04,80.0,118.0
2015-06-05,90.0,126.0
2015-06-06,109.0,132.0
2015-06-07,124.0,137.0
2015-06-08,112.0,134.0
2015-06-09,92.0,136.0
2015-06-10,93.0,135.0
2015-06-11,95.0,139.0
2015-06-12,98.0,136.0
2015-06-13,97.0,136.0
2015-06-14,90.0,131.0
2015-06-15,54.0,101.0
2015-06-16,70.0,136.0
2015-06-17,80.0,135.0
2015-06-18,77.0,150.0
2015-06-19,68.0,137.0
2015-06-20,64.0,135.0
2015-06-21,61.0,131.0
2015-06-22,56.0,246.0
2015-06-23,45.0,116.0
2015-06-24,36.0,109.0
2015-06-25,27.0,101.0
2015-06-26,23.0,101.0
2015-06-27,21.0,97.0
2015-06-28,32.0,97.0
2015-06-29,39.0,97.0
2015-06-30,41.0,100.0
2015-07-01,54.0,109.0
2015-07-02,75.0,113.0
2015-07-03,88.0,112.0
2015-07-04,99.0,116.0
2015-07-05,109.0,124.0
2015-07-06,97.0,133.0
2015-07-07,112.0,132.0
2015-07-08,123.0,128.0
2015-07-09,110.0,121.0
2015-07-10,103.0,129.0
2015-07-11,92.0,120.0
2015-07-12,71.0,116.0
2015-07-13,53.0,110.0
2015-07-14,43.0,105.0
2015-07-15,43.0,101.0
2015-07-16,50.0,99.0
2015-07-17,50.0,97.0
2015-07-18,58.0,96.0
2015-07-19,44.0,99.0
2015-07-20,36.0,93.0
2015-07-21,36.0,91.0
2015-07-22,36.0,89.0
2015-07-23,29.0,89.0
2015-07-24,31.0,92.0
2015-07-25,34.0,94.0
2015-07-26,40.0,97.0
2015-07-27,51.0,100.0
2015-07-28,62.0,101.0
2015-07-29,67.0,100.0
2015-07-30,76.0,102.0
2015-07-31,69.0,100.0
2015-08-01,64.0,102.0
2015-08-02,53.0,101.0
2015-08-03,61.0,105.0
2015-08-04,90.0,106.0
2015-08-05,94.0,112.0
2015-08-06,108.0,121.0
2015-08-07,112.0,122.0
2015-08-08,93.0,121.0
2015-08-09,76.0,114.0
2015-08-10,69.0,106.0
2015-08-11,78.0,102.0
2015-08-12,66.0,99.0
2015-08-13,55.0,94.0
2015-08-14,46.0,93.0
2015-08-15,39.0,89.0
2015-08-16,38.0,95.0
2015-08-17,33.0,97.0
2015-08-18,39.0,88.0
2015-08-19,50.0,98.0
2015-08-20,65.0,102.0
2015-08-21,73.0,118.0
2015-08-22,71.0,116.0
2015-08-23,81.0,133.0
2015-08-24,81.0,127.0
2015-08-25,69.0,121.0
2015-08-26,47.0,126.0
2015-08-27,55.0,110.0
2015-08-28,44.0,109.0
2015-08-29,56.0,100.0
2015-08-30,56.0,91.0
2015-08-31,35.0,91.0
2015-09-01,43.0,89.0
2015-09-02,36.0,88.0
2015-09-03,29.0,86.0
2015-09-04,37.0,89.0
2015-09-05,27.0,85.0
2015-09-06,43.0,85.0
2015-09-07,44.0,83.0
2015-09-08,42.0,83.0
2015-09-09,57.0,82.0
2015-09-10,46.0,83.0
2015-09-11,81.0,92.0
2015-09-12,89.0,99.0
2015-09-13,83.0,98.0
2015-09-14,56.0,96.0
2015-09-15,68.0,101.0
2015-09-16,86.0,109.0
2015-09-17,75.0,106.0
2015-09-18,71.0,102.0
2015-09-19,64.0,105.0
2015-09-20,65.0,110.0
2015-09-21,78.0,103.0
2015-09-22,86.0,107.0
2015-09-23,96.0,110.0
2015-09-24,101.0,106.0
2015-09-25,152.0,119.0
2015-09-26,162.0,120.0
2015-09-27,169.0,127.0
2015-09-28,156.0,124.0
2015-09-29,120.0,129.0
2015-09-30,95.0,131.0
2015-10-01,93.0,119.0
2015-10-02,62.0,107.0
2015-10-03,51.0,96.0
2015-10-04,22.0,88.0
2015-10-05,20.0,82.0
2015-10-06,26.0,81.0
2015-10-07,33.0,80.0
2015-10-08,37.0,79.0
2015-10-09,26.0,81.0
2015-10-10,13.0,81.0
2015-10-11,30.0,84.0
2015-10-12,53.0,89.0
2015-10-13,65.0,95.0
2015-10-14,57.0,100.0
2015-10-15,55.0,106.0
2015-10-16,59.0,109.0
2015-10-17,79.0,116.0
2015-10-18,75.0,119.0
2015-10-19,94.0,132.0
2015-10-20,95.0,122.0
2015-10-21,89.0,129.0
2015-10-22,107.0,120.0
2015-10-23,94.0,114.0
2015-10-24,78.0,106.0
2015-10-25,67.0,106.0
2015-10-26,78.0,106.0
2015-10-27,67.0,110.0
2015-10-28,81.0,112.0
2015-10-29,93.0,112.0
2015-10-30,88.0,121.0
2015-10-31,86.0,118.0
2015-11-01,85.0,124.0
2015-11-02,101.0,122.0
2015-11-03,82.0,124.0
2015-11-04,100.0,113.0
2015-11-05,82.0,109.0
2015-11-06,78.0,115.0
2015-11-07,82.0,115.0
2015-11-08,75.0,107.0
2015-11-09,66.0,107.0
2015-11-10,71.0,105.0
2015-11-11,61.0,105.0
2015-11-12,60.0,103.0
2015-11-13,49.0,102.0
2015-11-14,39.0,106.0
2015-11-15,56.0,105.0
2015-11-16,38.0,105.0
2015-11-17,34.0,107.0
2015-11-18,30.0,107.0
2015-11-19,41.0,108.0
2015-11-20,55.0,111.0
2015-11-21,58.0,122.0
2015-11-22,71.0,122.0
2015-11-23,56.0,119.0
2015-11-24,59.0,113.0
2015-11-25,61.0,109.0
2015-11-26,65.0,103.0
2015-11-27,61.0,98.0
2015-11-28,51.0,96.0
2015-11-29,51.0,95.0
2015-11-30,47.0,95.0
2015-12-01,32.0,94.0
2015-12-02,49.0,95.0
2015-12-03,36.0,94.0
2015-12-04,33.0,97.0
2015-12-05,50.0,100.0
2015-12-06,54.0,102.0
2015-12-07,61.0,100.0
2015-12-08,60.0,111.0
2015-12-09,78.0,108.0
2015-12-10,82.0,108.0
2015-12-11,83.0,113.0
2015-12-12,83.0,116.0
2015-12-13,81.0,122.0
2015-12-14,86.0,124.0
2015-12-15,65.0,118.0
2015-12-16,63.0,126.0
2015-12-17,56.0,117.0
2015-12-18,54.0,117.0
2015-12-19,49.0,119.0
2015-12-20,22.0,116.0
2015-12-21,18.0,121.0
2015-12-22,72.0,130.0
2015-12-23,68.0,133.0
2015-12-24,69.0,132.0
2015-12-25,76.0,126.0
2015-12-26,65.0,117.0
2015-12-27,67.0,110.0
2015-12-28,71.0,112.0
2015-12-29,57.0,105.0
2015-12-30,37.0,101.0
2015-12-31,22.0,96.0
2016-01-01,37.0,98.0
2016-01-02,40.0,100.0
2016-01-03,51.0,101.0
2016-01-04,70.0,95.0
2016-01-05,35.0,95.0
2016-01-06,31.0,100.0
2016-01-07,61.0,103.0
2016-01-08,86.0,108.0
2016-01-09,97.0,107.0
2016-01-10,90.0,108.0
2016-01-11,47.0,108.0
2016-01-12,40.0,105.0
2016-01-13,38.0,104.0
2016-01-14,41.0,103.0
2016-01-15,45.0,103.0
2016-01-16,44.0,99.0
2016-01-17,58.0,97.0
2016-01-18,54.0,100.0
2016-01-19,66.0,104.0
2016-01-20,62.0,100.0
2016-01-21,64.0,98.0
2016-01-22,67.0,103.0
2016-01-23,63.0,107.0
2016-01-24,48.0,114.0
2016-01-25,67.0,112.0
2016-01-26,69.0,109.0
2016-01-27,83.0,106.0
2016-01-28,77.0,105.0
2016-01-29,64.0,101.0
2016-01-30,36.0,100.0
2016-01-31,35.0,102.0
2016-02-01,44.0,112.0
2016-02-02,52.0,123.0
2016-02-03,83.0,119.0
2016-02-04,108.0,117.0
2016-02-05,103.0,117.0
2016-02-06,79.0,115.0
2016-02-07,89.0,117.0
2016-02-08,89.0,112.0
2016-02-09,84.0,112.0
2016-02-10,75.0,112.0
2016-02-11,85.0,112.0
2016-02-12,63.0,112.0
2016-02-13,38.0,110.0
2016-02-14,46.0,108.0
2016-02-15,50.0,107.0
2016-02-16,42.0,104.0
2016-02-17,38.0,99.0
2016-02-18,36.0,94.0
2016-02-19,46.0,94.0
2016-02-20,52.0,100.0
2016-02-21,47.0,95.0
2016-02-22,34.0,93.0
2016-02-23,37.0,91.0
2016-02-24,34.0,87.0
2016-02-25,26.0,91.0
2016-02-26,48.0,89.0
2016-02-27,26.0,90.0
2016-02-28,36.0,93.0
2016-02-29,45.0,90.0
2016-03-01,68.0,96.0
2016-03-02,78.0,98.0
2016-03-03,77.0,98.0
2016-03-04,111.0,100.0
2016-03-05,83.0,96.0
2016-03-06,78.0,95.0
2016-03-07,79.0,94.0
2016-03-08,63.0,95.0
2016-03-09,91.0,97.0
2016-03-10,80.0,95.0
2016-03-11,51.0,94.0
2016-03-12,70.0,95.0
2016-03-13,57.0,92.0
2016-03-14,70.0,93.0
2016-03-15,59.0,94.0
2016-03-16,79.0,91.0
2016-03-17,72.0,91.0
2016-03-18,47.0,90.0
2016-03-19,37.0,89.0
2016-03-20,36.0,87.0
2016-03-21,33.0,88.0
2016-03-22,20.0,87.0
2016-03-23,21.0,86.0
2016-03-24,35.0,86.0
2016-03-25,34.0,85.0
2016-03-26,32.0,85.0
2016-03-27,32.0,88.0
2016-03-28,30.0,87.0
2016-03-29,20.0,87.0
2016-03-30,17.0,83.0
2016-03-31,16.0,81.0
2016-04-01,12.0,82.0
2016-04-02,12.0,81.0
2016-04-03,12.0,82.0
2016-04-04,40.0,83.0
2016-04-05,33.0,83.0
2016-04-06,20.0,87.0
2016-04-07,18.0,92.0
2016-04-08,26.0,98.0
2016-04-09,25.0,105.0
2016-04-10,34.0,110.0
2016-04-11,43.0,116.0
2016-04-12,37.0,111.0
2016-04-13,48.0,108.0
2016-04-14,46.0,111.0
2016-04-15,33.0,112.0
2016-04-16,42.0,113.0
2016-04-17,36.0,102.0
2016-04-18,31.0,94.0
2016-04-19,28.0,89.0
2016-04-20,25.0,83.0
2016-04-21,26.0,76.0
2016-04-22,21.0,76.0
2016-04-23,13.0,78.0
2016-04-24,37.0,81.0
2016-04-25,45.0,81.0
2016-04-26,57.0,85.0
2016-04-27,76.0,92.0
2016-04-28,90.0,94.0
2016-04-29,82.0,92.0
2016-04-30,89.0,94.0
2016-05-01,87.0,92.0
2016-05-02,83.0,89.0
2016-05-03,73.0,90.0
2016-05-04,71.0,90.0
2016-05-05,60.0,87.0
2016-05-06,57.0,89.0
2016-05-07,34.0,88.0
2016-05-08,44.0,84.0
2016-05-09,52.0,88.0
2016-05-10,76.0,88.0
2016-05-11,79.0,93.0
2016-05-12,83.0,92.0
2016-05-13,78.0,93.0
2016-05-14,88.0,101.0
2016-05-15,87.0,108.0
2016-05-16,55.0,102.0
2016-05-17,38.0,103.0
2016-05-18,30.0,102.0
2016-05-19,43.0,98.0
2016-05-20,46.0,99.0
2016-05-21,18.0,97.0
2016-05-22,28.0,97.0
2016-05-23,16.0,97.0
2016-05-24,25.0,94.0
2016-05-25,35.0,93.0
2016-05-26,34.0,91.0
2016-05-27,34.0,90.0
2016-05-28,33.0,87.0
2016-05-29,33.0,83.0
2016-05-30,41.0,86.0
2016-05-31,36.0,86.0
2016-06-01,41.0,86.0
2016-06-02,14.0,85.0
2016-06-03,0.0,83.0
2016-06-04,10.0,80.0
2016-06-05,0.0,79.0
2016-06-06,0.0,78.0
2016-06-07,12.0,78.0
2016-06-08,14.0,80.0
2016-06-09,19.0,85.0
2016-06-10,33.0,84.0
2016-06-11,44.0,88.0
2016-06-12,42.0,84.0
2016-06-13,38.0,91.0
2016-06-14,38.0,87.0
2016-06-15,40.0,87.0
2016-06-16,28.0,88.0
2016-06-17,39.0,86.0
2016-06-18,47.0,83.0
2016-06-19,50.0,85.0
2016-06-20,36.0,84.0
2016-06-21,24.0,80.0
2016-06-22,23.0,78.0
2016-06-23,12.0,77.0
2016-06-24,12.0,75.0
2016-06-25,0.0,77.0
2016-06-26,0.0,76.0
2016-06-27,0.0,75.0
2016-06-28,0.0,73.0
2016-06-29,0.0,73.0
2016-06-30,0.0,72.0
2016-07-01,0.0,72.0
2016-07-02,11.0,70.0
2016-07-03,19.0,72.0
2016-07-04,0.0,73.0
2016-07-05,13.0,72.0
2016-07-06,13.0,77.0
2016-07-07,25.0,83.0
2016-07-08,41.0,87.0
2016-07-09,56.0,92.0
2016-07-10,50.0,94.0
2016-07-11,62.0,94.0
2016-07-12,59.0,92.0
2016-07-13,53.0,96.0
2016-07-14,58.0,95.0
2016-07-15,69.0,102.0
2016-07-16,60.0,106.0
2016-07-17,39.0,105.0
2016-07-18,64.0,107.0
2016-07-19,59.0,100.0
2016-07-20,56.0,108.0
2016-07-21,52.0,100.0
2016-07-22,39.0,90.0
2016-07-23,27.0,86.0
2016-07-24,13.0,82.0
2016-07-25,0.0,73.0
2016-07-26,0.0,73.0
2016-07-27,0.0,71.0
2016-07-28,13.0,70.0
